"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Rbm12",2667.23303215813,0.497596452221033,0.0793760350464404,6.26884993600278,3.63724443540316e-10,5.41803931097654e-06
"Zfp462",5003.67146168675,0.406506772809495,0.0729840933662269,5.56979958317334,2.55032522779215e-08,0.000189948222965959
"Cnnm4",448.343221976777,-0.642538645841423,0.120426294750279,-5.33553446258411,9.52635325335365e-08,0.000473015193539853
"Dhx9",9728.39305445518,-0.686337954638323,0.135925771049961,-5.04935855310362,4.4329602352944e-07,0.00165083439162364
"Crp",569.233209273453,0.526383118472691,0.112014334498848,4.69924783133988,2.61121423040032e-06,0.00620175393820453
"Hexim1",1346.80956242442,-0.5423085149906,0.114347983523123,-4.74261546449516,2.10976507197289e-06,0.00620175393820453
"Pcf11",1359.75774980911,-0.44430957645458,0.095003612400844,-4.67676507478396,2.91435805366754e-06,0.00620175393820453
"3110039I08Rik",300.677931781389,0.868474440745005,0.189931195882166,4.57257396138236,4.81769082683108e-06,0.00897054031955948
"Zeb2",2410.77614228586,0.549625497164239,0.126721502311807,4.33727100087442,1.44262710875726e-05,0.0214893734120482
"Zmynd8",2284.20012640286,0.376012350744188,0.086589862621716,4.34245233055593,1.40901063821936e-05,0.0214893734120482
"Mir124a-1hg",1209.58099837615,0.799129875124229,0.187626809730018,4.25914546153676,2.0520990245408e-05,0.0277891518814179
"Slc1a4",1708.09415859889,-0.447460696998744,0.106844033125363,-4.18798021667456,2.81448043465516e-05,0.0349370837955193
"Arid5a",124.465994384506,-1.06587072872183,0.256684035499566,-4.15246209857735,3.28917242626538e-05,0.0349967946154637
"Ogt",4315.79724840789,0.414775165483819,0.0994818593013413,4.16935477881872,3.05463176794498e-05,0.0349967946154637
"Sall2",2930.57569224272,0.334670598017282,0.0815904549779856,4.10183517309201,4.09886222848893e-05,0.0407044345037141
"1810041L15Rik",431.570910999854,0.569747182651168,0.141420758518699,4.02873799164241,5.60770734249767e-05,0.0494117144817996
