"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Dhx9",9441.05950884387,-1.03618428375518,0.0813186376978505,-12.7422730273133,3.44217732088151e-37,6.35804572940023e-33
"Nfat5",2816.67544253194,0.491265104487602,0.0874474880239279,5.61782980379241,1.93370832407944e-08,0.000178587632270357
"Ppp1r10",1908.59929485236,-0.497016325789464,0.0920690779631753,-5.39829806906782,6.72760310864289e-08,0.000414218523399142
"Vcan",10938.2143981594,0.656049208630115,0.126362397524602,5.19180722653182,2.08262577547997e-07,0.000961704517472262
"Lama2",384.421130396697,1.15127725378167,0.225305437908552,5.10985116235391,3.22412703384728e-07,0.00119105700884386
"Itih5",1556.95437700435,0.702620994627686,0.146416822113519,4.79877233015573,1.59641135049543e-06,0.00491455234250018
"Col6a3",375.40731833964,0.869428835585975,0.185296985958189,4.69208298823681,2.70437377636666e-06,0.00713606971760979
"Erdr1",1445.65467224767,0.491568814890218,0.109154861243747,4.50340744598194,6.68724985693673e-06,0.0154400240134348
"Meg3",8268.82675002237,0.686105366829277,0.170172446954929,4.03182406497917,5.53456136796537e-05,0.102228883027688
"Kcnq1ot1",984.50478689523,0.994732649548841,0.246502666059078,4.03538292486637,5.45133170330002e-05,0.102228883027688
"Fbn1",1276.09902861394,0.64280823592027,0.16192568989272,3.96977302580059,7.19411295522411e-05,0.120802236723586
"Lamb1",1793.11644664712,0.588236975307548,0.149483567947067,3.9351280102964,8.31523639850163e-05,0.127992276263936
"Bgn",317.058710936227,0.725817177666905,0.192346296591678,3.77349182452784,0.000160978497002506,0.228725678317945
"3110039I08Rik",316.509886354356,0.859910366823083,0.232811944848098,3.6935835374948,0.00022111582527566,0.291730743476194
"Pcf11",1494.2648069472,-0.316619493496838,0.0874455716741277,-3.62076074791693,0.000293738050642709,0.361709035561432
"Ankrd13c",1246.50729820728,-0.339250910665609,0.095701989548286,-3.54486789947498,0.000392809898099287,0.44037666636318
"Col4a1",12099.6723878019,0.524893044576864,0.148417221385962,3.53660471254795,0.000405305794389804,0.44037666636318
"Zic1",526.188538096044,0.466000149607181,0.133202094084949,3.49844462137353,0.000467980263608963,0.480225747173397
"Col3a1",19378.3217665656,0.411951700458226,0.11980263478922,3.43858631475853,0.000584760085466848,0.514338263745626
