"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Dhx9",10082.2806446524,-0.921192468175358,0.15158583625012,-6.07703523603201,1.22424869243944e-09,2.24649635062638e-05
"Cnnm4",432.979334419005,-0.750912229483069,0.149670416774564,-5.01710522136186,5.24558420605453e-07,0.00481282350905503
"Pcf11",1390.46018350008,-0.557187683166193,0.118591365620102,-4.69838322758758,2.62229046964195e-06,0.0160396767059766
"Cstf3",1759.86692944821,-0.408070178628468,0.0957617628490517,-4.26130604207553,2.03235693911016e-05,0.0932343745816785
"Mxd1",679.8593976267,-0.451045349657568,0.111097551452828,-4.05990360506802,4.90929792707565e-05,0.180171233923676
"Hexim1",1266.49680679187,-0.488623702369488,0.123964202286917,-3.94165164906689,8.09224461351445e-05,0.247487814429984
"Arid5a",125.459366814321,-0.902634662668414,0.234986174307816,-3.84122455428388,0.000122422057326779,0.29744818814476
"Cpne1",2688.98519974474,-0.322173843851705,0.084182899691793,-3.82706992787413,0.0001296776842048,0.29744818814476
"Prss23",542.327353350006,0.4722111620628,0.124549175431029,3.79136321399651,0.000149822657180747,0.305471751029633
"Rbm12",2635.8962305646,0.430627683563224,0.115399202373252,3.73163483548511,0.000190241137675112,0.34909248763383
"Crp",546.993476137677,0.424217660524102,0.117945903307702,3.59671382071986,0.000322262694474205,0.445910435074224
"Mknk2",2677.75394704199,-0.408312780425619,0.113445209712918,-3.59920688990647,0.000319189178369602,0.445910435074224
"Map2k3",749.026428678599,-0.455151600675004,0.125197143957781,-3.63547910348889,0.000277464485729762,0.445910435074224
"Nhlh2",2921.47819966599,0.424996161222754,0.118628183184322,3.58259015534615,0.000340204146650634,0.445910435074224
"Acta2",131.680469637635,-0.654668041195132,0.194307005815518,-3.36924568647154,0.000753742108653703,0.92207784625303
"Lin28a",519.269253156993,0.513006108807384,0.153811844234356,3.33528351708558,0.000852124725080709,0.977280544076938
"Xkr4",194.82319947735,-0.147371089556813,0.265025460244961,-0.556063894467342,0.578167176286905,0.999966420853449
"Rp1",1.80767659781328,0.704289996639546,2.17720365526861,0.323483747115359,0.746328914372202,0.999966420853449
"Sox17",37.6401468742828,0.0502625422342636,0.434373696375344,0.115712674716914,0.907880260762055,0.999966420853449
"Mrpl15",1288.9970077006,0.0259548524164634,0.120214443312679,0.215904609306841,0.829062104129752,0.999966420853449
"Lypla1",2001.77340132616,0.0434992846646275,0.124229351087988,0.350153037777829,0.726223848827386,0.999966420853449
"Tcea1",1658.9762477969,-0.0129307061888057,0.106170062335283,-0.121792395185479,0.90306343687616,0.999966420853449
"Rgs20",132.231144543198,0.36291934733172,0.243401745502972,1.49103017557156,0.135953572633601,0.999966420853449
"Atp6v1h",2345.99778397359,0.0210964111262926,0.168656241091979,0.125085268055911,0.90045604607956,0.999966420853449
"Oprk1",6.57673333556006,-0.590702553179431,0.960939740611833,-0.614713418765811,0.538743996430873,0.999966420853449
"Npbwr1",0.558442343579814,1.17279958519299,3.51443119391219,0.333709644742667,0.738598670954722,0.999966420853449
"Rb1cc1",2024.37594846388,-0.176682932161912,0.114257168721846,-1.54636189692428,0.122017190975519,0.999966420853449
"St18",767.570798178441,0.351676018243824,0.317871136334806,1.10634775556788,0.268576029144227,0.999966420853449
"Pcmtd1",1117.27801173141,-0.0452490772285608,0.142762876741285,-0.316952685890192,0.751279503794235,0.999966420853449
"Sntg1",28.4972269733627,-0.126472968774155,0.427424939773562,-0.295895154927452,0.767310151289828,0.999966420853449
"Rrs1",1239.29211151439,0.0991143054175797,0.15539035680736,0.637840773738961,0.523577334630373,0.999966420853449
"Adhfe1",5.22986616449428,0.735244990729959,0.978805340955658,0.751165691445964,0.45255294506318,0.999966420853449
"2610203C22Rik",2.64485646851199,-0.480873885454554,1.43434141837786,-0.335257616696581,0.737430762426513,0.999966420853449
"3110035E14Rik",113.01027453085,0.412392696985164,0.326250628640447,1.26403648233166,0.206216932800199,0.999966420853449
"Mybl1",421.549273673578,-0.209266945490315,0.272418605940587,-0.768181544604024,0.442379336303733,0.999966420853449
"Vcpip1",2594.17366361153,-0.255867289777285,0.15358454808283,-1.66597026179543,0.0957193377009318,0.999966420853449
"1700034P13Rik",6.095927385213,0.311407579551904,0.879843469395295,0.353935205958772,0.723387442051488,0.999966420853449
"Sgk3",54.2570171244842,0.177275314708522,0.363482982289244,0.487712832089218,0.625753261273996,0.999966420853449
"Mcmdc2",0.253208995179769,1.7122709535822,4.06103876064427,0.421633738189328,0.673292376446276,0.999966420853449
"Snhg6",178.942556997872,-0.0972343283061194,0.202573913325111,-0.479994322615805,0.631231430027462,0.999966420853449
"Snord87",4.97485893559586,0.281385425142247,0.946227227878122,0.297376165948261,0.766179337905183,0.999966420853449
"Tcf24",7.35529325660467,0.0514416817456488,0.788664258804314,0.0652263382946237,0.947993790850182,0.999966420853449
"Ppp1r42",1.45956061716775,0.900207433713522,1.96467668302867,0.45819622205003,0.646811473871381,0.999966420853449
"Cops5",2563.12199958913,0.0250250749078323,0.127701051921656,0.19596608274758,0.844636713289558,0.999966420853449
"Cspp1",697.850274023373,-0.0774779201362096,0.196101706542172,-0.395090494123506,0.692776103995455,0.999966420853449
"Arfgef1",3351.94729986947,-0.147231967256728,0.143574293366168,-1.02547582721673,0.30513872552514,0.999966420853449
"Cpa6",0.370031096239026,0.187111129159504,4.00045918212012,0.0467724130259319,0.962694616178186,0.999966420853449
"Prex2",530.373981502465,-0.197042377024935,0.268774429766573,-0.73311429660948,0.463488721110819,0.999966420853449
"A830018L16Rik",120.494880861255,0.280981221683493,0.36302215065647,0.77400572162162,0.438927407722961,0.999966420853449
"Sulf1",2885.42597693454,0.0625153863489403,0.57139305323172,0.109408726611851,0.912878312466077,0.999966420853449
"Slco5a1",1548.49117013368,0.0132479647406562,0.138104036881605,0.0959274257277034,0.923578212439289,0.999966420853449
"Prdm14",0.126604497589884,1.1430541320652,4.08017339564488,0.280148420477737,0.779363637196593,0.999966420853449
"Ncoa2",2786.46585656136,-0.0517209241316417,0.138695860444439,-0.372908924360874,0.709216229675823,0.999966420853449
"Tram1",2319.75124526673,-0.0574367544701513,0.130429641656924,-0.440365807499726,0.659672185336168,0.999966420853449
"Lactb2",546.384064340643,0.0995631807699297,0.124350486662528,0.800665791040543,0.423325151827391,0.999966420853449
