"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Rbm12",2728.47023055488,0.572621448942057,0.0775404847829415,7.38480615055467,1.52675663497016e-13,1.94798879055843e-09
"Cnnm4",427.105471454503,-0.800093487627126,0.124391401665496,-6.4320642497355,1.25882504916824e-10,8.0306744011688e-07
"Crp",598.230746242209,0.664124065850054,0.109372514231847,6.0721294606271,1.26225105369179e-09,5.36835373135119e-06
"Rbbp6",3851.07796745797,-0.406958649884501,0.0730429843223141,-5.57149538261922,2.52562060016031e-08,8.05609830936135e-05
"Pcf11",1329.2612738155,-0.492593648138999,0.0925567667163302,-5.32207061260804,1.02592731243911e-07,0.000261796131588211
"Dhx9",10402.3934677384,-0.420702358489167,0.0842555957380322,-4.99316816650632,5.93967961876138e-07,0.000863873948533057
"Mknk2",2843.43564362608,-0.36066285240461,0.0723028321539741,-4.98822579503597,6.09363236679795e-07,0.000863873948533057
"Hexim1",1326.60903671542,-0.569813674570869,0.113211276418338,-5.03318832361979,4.82388815618685e-07,0.000863873948533057
"Zmynd8",2319.51756976583,0.43460312653699,0.0863783108370163,5.0313918196088,4.86931841819756e-07,0.000863873948533057
"Pappa",586.177508575684,0.539323662872125,0.108839298794989,4.95522912076087,7.22451061068394e-07,0.000921775308817164
"E130317F20Rik",398.333047315622,0.724930594530544,0.148582976599086,4.87896131255054,1.06645978228395e-06,0.00123699639656009
"Sncaip",1311.83478130946,0.43615338256915,0.0909844932247623,4.79371118209896,1.63723936781055e-06,0.00174079475782457
"Sall2",3023.6880267676,0.433975812459006,0.0919077903889695,4.72186101550637,2.33696364285817e-06,0.00229363993224826
"Zfp462",5269.09159324305,0.553863097260996,0.117817952893393,4.7010076449228,2.58880821574583e-06,0.00235932885890722
"Rapgef5",306.859380931456,0.625237249022887,0.134236724423855,4.65772128831667,3.1972866784117e-06,0.00264965623766095
"Chd7",4215.15811339651,0.437221967584428,0.0940304530377275,4.64979114169537,3.32271336331806e-06,0.00264965623766095
"Cpne1",2698.75678264132,-0.350984020074223,0.075858711808395,-4.62681228967799,3.71336780686309e-06,0.00278699175575095
"Zeb1",2650.15812858112,0.325589764178428,0.070745040709335,4.60229806801801,4.17854619740851e-06,0.0029618928295964
"Egln3",1209.77749654884,0.402511359476247,0.0894976423587205,4.49745209893819,6.87726486674498e-06,0.00461826433867364
"Zeb2",2457.739885941,0.614774426107,0.137235205588052,4.47971366729619,7.47432368762143e-06,0.00476824479651809
"Opn3",314.861536448629,-0.68389107848213,0.153091255052439,-4.46721191388675,7.92456210056267e-06,0.00481473751624186
"Cstf3",1774.6590617297,-0.395183278930541,0.0897458572984081,-4.40335956250931,1.06587291390866e-05,0.00603207612889114
