"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Dhx9",9882.22164841778,-0.859195944736536,0.074925942242928,-11.4672691329101,1.92643030005756e-30,3.54771404058601e-26
"Rbm12",2796.75946862468,0.466948354339351,0.0823018700758242,5.67360564114952,1.39822807756443e-08,0.000128748841382132
"Smtnl2",134.826965670544,-0.810975797515495,0.193927883411139,-4.18184215312749,2.89156696270848e-05,0.133127742963099
"Mxd1",756.936425316068,-0.4384595323853,0.103279320657156,-4.24537583705458,2.1822732542463e-05,0.133127742963099
"Hexim1",1449.33948271487,-0.495724753255869,0.120695789407622,-4.10722491388391,4.00441255398659e-05,0.147490523188434
"Pcf11",1432.07846093671,-0.469573052798834,0.116424335635528,-4.03328952006095,5.50014459038804e-05,0.16881777129431
"Ptp4a1",362.272245378873,-0.542703854861617,0.137526421336647,-3.94617884757685,7.94083086951819e-05,0.182797926616309
"Cnnm4",491.272464984885,-0.529723884545532,0.133503510087613,-3.96786484638415,7.25194390403777e-05,0.182797926616309
"Crp",582.400704008393,0.436128623874667,0.112312635206087,3.88316615556564,0.000103105060463723,0.210975865944436
"Chd7",4515.3262843469,0.440225542155983,0.114792820441475,3.83495710326608,0.000125586210723069,0.231279565667604
"Zeb1",2781.93597996032,0.275301696159687,0.0738239837318057,3.7291633727032,0.000192116568995156,0.321638066783163
"Sema4d",614.562183349232,0.433333549087821,0.117281920709227,3.6948026299993,0.000220057656152228,0.329706360392173
"Zmynd8",2383.91722542464,0.331921973783893,0.0901830030058092,3.68053804731377,0.000232742326514892,0.329706360392173
"Zeb2",2540.7298099565,0.531669451945552,0.146203550619845,3.63650164234372,0.000276365881962777,0.363539577301893
"Gm10584",30.5410539807684,1.35950261667419,0.381894117617186,3.55989410142465,0.000371004374294784,0.455494437134183
"Zfp672",886.963179023861,-0.343848634125364,0.0983180939265949,-3.497307773095,0.000469979280192637,0.540946151501726
"Zfp462",5341.41216112466,0.42052564812619,0.123128119350891,3.41535020873482,0.000637000542963712,0.690058941130572
"Opn3",346.552263915924,-0.58265396590428,0.173952822097525,-3.34949418398985,0.000809592553436252,0.828303136893445
"Ngly1",510.134937083604,-0.36705978899031,0.111793643622692,-3.28336904582117,0.00102574288663383,0.899527666678508
"Cep85",906.248177563212,-0.321886455149998,0.0972380971545191,-3.31029158909286,0.00093198827468328,0.899527666678508
"Armcx4",5593.82519361648,0.279258040338653,0.0850002777084657,3.28537797601618,0.00101845646014979,0.899527666678508
"Zfp608",2826.63169625242,0.37919392111628,0.116516088723649,3.25443400366489,0.0011361855581206,0.935884012187834
"Pappa",601.929456952179,0.439535714600321,0.135392681812677,3.24637719495386,0.00116883863381408,0.935884012187834
"Xkr4",214.39143140763,0.120138844839769,0.270784248646929,0.443669989816933,0.657281195578285,0.999856064225712
"Rp1",2.58459524701655,-0.963738619458959,2.13368963765281,-0.451677039833747,0.651501661159075,0.999856064225712
"Sox17",48.152999466996,0.181140512241741,0.464516554766882,0.389954912010933,0.696569887776719,0.999856064225712
"Mrpl15",1491.03322227155,-0.00955312992017146,0.0920476704492425,-0.103784591978776,0.917340294251016,0.999856064225712
"Lypla1",2212.35610702825,0.0230558887982427,0.105734403273997,0.218054749299492,0.827386453834238,0.999856064225712
