"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Dhx9",13860.0784951705,-0.683480065873833,0.106163052332256,-6.43802199408099,1.2104046452285e-10,2.2105620035808e-06
"Pcf11",1903.465083232,-0.489355093023537,0.0811338685023927,-6.03145273430548,1.62492253265737e-09,1.48379801069608e-05
"Rbm5",2596.1592901787,-0.380076618785529,0.0717945811964208,-5.29394576097168,1.19704950557486e-07,0.000728723837343792
"Crk",6939.02642519169,-0.244284353933769,0.0580060025094775,-4.21136336526304,2.53834066582688e-05,0.115894288949991
"Cstf3",1951.70584734377,-0.318626373031629,0.0768584597832225,-4.14562526923265,3.38887664835528e-05,0.123782108457825
"Trim30a",425.033011806512,-7.23581063376069,1.77201219491283,-4.08338647698564,4.43841163443338e-05,0.135097852799428
"Lif",138.088824267329,0.900544943002905,0.223702455189955,4.02563727893918,5.68212193609978e-05,0.148246561312843
"Rnf34",991.022070405201,-0.367705071397579,0.0947830860195915,-3.87943763849992,0.000104698237964551,0.239012989993324
"Rab3gap1",1042.89510879206,-0.334380084245673,0.0893655729740131,-3.74171029310032,0.000182772143389651,0.303451604975017
"Plk2",2312.80292574474,0.512348759479224,0.136259310076075,3.76010093690608,0.000169844813412483,0.303451604975017
"Slitrk5",466.623962566638,0.414016242998045,0.110027247533934,3.76285195056211,0.000167986656665401,0.303451604975017
"Pdpk1",2390.9204170734,-0.272818312847836,0.074271223715029,-3.67327073934599,0.000239465527964652,0.364446578101537
"Mtmr4",2438.72358809863,-0.309004561023455,0.0866606444440697,-3.56568501198817,0.000362907038473203,0.414235702727257
"Lsmem1",4.3424837622058,5.6293962995573,1.57862500529727,3.56601237194848,0.000362454267738411,0.414235702727257
"Phf20l1",1521.95393879203,-0.39798310171466,0.110257285878114,-3.60958551215035,0.000306686662468938,0.414235702727257
"Edrf1",1150.59966530624,-0.319788184680982,0.0895613724736427,-3.57060388701718,0.000356159159705277,0.414235702727257
"Slc30a5",1823.08160308237,-0.270104548408625,0.0776421667817021,-3.47883836328329,0.000503592236893128,0.541006177787012
