"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Dhx9",10365.1547620115,-1.0209612716473,0.134062096464701,-7.6155848563514,2.62500118659963e-14,4.83761468678446e-10
"Pcf11",1469.53720334084,-0.540603694877767,0.108564913244794,-4.9795433784284,6.37344670066418e-07,0.00587281246232701
"Cnnm4",476.182115113276,-0.587520834868804,0.130086601572945,-4.51638237731468,6.29050319917186e-06,0.0386425611525127
"Arid5a",127.41344914366,-1.06158517962314,0.240058540816539,-4.42219292016126,9.7704156098773e-06,0.0450147473186072
"Hexim1",1353.64606373248,-0.4370742675242,0.103732924767499,-4.21345747749652,2.51490952126812e-05,0.0926945351349002
"Opn3",320.718609622467,-0.546888117299391,0.144377349866139,-3.78790799115265,0.00015192108525156,0.399964811443
"Mxd1",720.891015293432,-0.422907968192812,0.111282656839157,-3.8003043799005,0.000144518465043484,0.399964811443
"Adam8",71.5341304918692,-0.925871593563533,0.246755847343575,-3.75217691305356,0.00017530568030411,0.403838547790556
"Crp",576.126001332522,0.428434725664936,0.117078338317533,3.65938509054476,0.000252821178228805,0.465924149357864
"Cpne1",2832.6539644225,-0.31840140683037,0.0870086879200406,-3.65942085143239,0.000252785902200549,0.465924149357864
"Lemd3",873.390895677888,-0.407983245485228,0.113638723048836,-3.59017801801502,0.000330452199936476,0.553627599329938
"Cstf3",1906.85177054924,-0.311770231790749,0.0914207366272463,-3.41027914773804,0.000648964198946978,0.978751881859179
"Edrf1",1196.89729452359,-0.35770513928852,0.105413419088405,-3.393354872481,0.000690421317714978,0.978751881859179
"Xkr4",205.592817098727,-0.139591955722669,0.260906862935012,-0.535026001816745,0.592631877364284,0.999925806729035
"Rp1",1.93986357609416,0.724358932736525,2.04060901489694,0.354971936048762,0.722610615702831,0.999925806729035
"Sox17",44.4268299661027,0.359507489142553,0.419379842111071,0.857235978088187,0.391314482623463,0.999925806729035
"Mrpl15",1368.86707800402,0.0517402951770536,0.110711964481261,0.467341496643854,0.640255571899898,0.999925806729035
"Lypla1",2102.46590184153,0.0381927270844441,0.100919340144059,0.378448046032853,0.705097781926576,0.999925806729035
"Tcea1",1779.79045174662,0.0431195739741115,0.0975884624442047,0.441851146069288,0.658596924824766,0.999925806729035
