"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Dhx9",10248.9546469509,-0.886440066689033,0.134381720356454,-6.59643338645845,4.21166603991115e-11,7.75409834608042e-07
"Cnnm4",443.42549472682,-0.693078261738984,0.122612679777753,-5.6525822859043,1.58055089916416e-08,0.000145497613022557
"Pcf11",1404.84315381878,-0.547743110360485,0.107465640577692,-5.09691383605066,3.45235366419308e-07,0.00211870944371529
"Adam8",64.5754376708252,-1.18500343475317,0.264474492458546,-4.48059630907093,7.44347822645899e-06,0.0342604694068341
"Cstf3",1766.59872754347,-0.42366506671649,0.0965973807944989,-4.38588565478596,1.15514795235616e-05,0.0425348579016586
"Arid5a",123.835950852422,-0.979988293409928,0.233760693701797,-4.19227149736335,2.76175200960393e-05,0.0726380232125971
"Hexim1",1281.69698800128,-0.474798610495055,0.112448072788859,-4.22238103970506,2.41734990855238e-05,0.0726380232125971
"Cpne1",2699.63275154792,-0.336263320033727,0.0827490376134521,-4.06365233641174,4.83107674200851e-05,0.111181192371398
"Opn3",306.214395988737,-0.559672191917889,0.140519702036605,-3.98287346049237,6.80870123453021e-05,0.137054911110606
"Rbm12",2697.00107082319,0.468290580882791,0.118273789514361,3.95937749864631,7.51453772140835e-05,0.137054911110606
"A3galt2",37.3354140521459,-1.50515614063864,0.382134543668984,-3.93881203773728,8.18860475920192e-05,0.137054911110606
"Prss23",550.214522585907,0.488705219836361,0.125235560810121,3.90228794980463,9.5287704921232e-05,0.1461951612754
"Mxd1",692.154211552787,-0.42088193713507,0.111074878448997,-3.78917306066041,0.000151149592323681,0.214062703405485
"Rbm5",3763.89831714491,-0.301246209139404,0.0803178154760167,-3.75067732300759,0.000176357534185236,0.231922754420313
"Crp",559.68431681729,0.459710580998479,0.124694650536598,3.68669047966541,0.000227189404731246,0.278852275367131
"Nhlh2",2998.98900399461,0.469730334013184,0.130041359788097,3.61216104459853,0.000303655880608072,0.349413026117201
"Pspc1",1892.46264666179,0.298384153822894,0.0836760340348563,3.5659452227217,0.000362547098581464,0.392638507763725
"Id4",814.987600377129,0.398755331356283,0.112710268754624,3.5378793410953,0.000403354332208333,0.41256425612709
"Olfml3",358.503104259363,0.436281171874927,0.124544997385156,3.50300036962326,0.000460048824851024,0.445787311280642
"Slc35e2",1566.69482978545,-0.294259764347496,0.0849591931875321,-3.46354235848228,0.000533112651560556,0.49075685139407
"Zfp710",1443.7746021374,0.314506522417726,0.0914197957489223,3.44024529743531,0.000581187179740067,0.509535103152113
"Camk2n1",1335.75243150891,0.343368336803006,0.100360268423093,3.42135729804402,0.000623094143552447,0.521444830770187
"Edrf1",1152.91864595896,-0.33995965438919,0.100025726147249,-3.39872218361835,0.000677014480840958,0.541935374207082
"Ern1",612.529158036654,-0.377539367291456,0.112492592805727,-3.35612646019689,0.000790424169857996,0.606354141302315
"Ccnyl1",562.797874666712,-0.360591947191566,0.1099485250631,-3.27964333295624,0.00103938397371389,0.765443933601856
"Slc1a4",1657.51415592778,-0.416646286797806,0.12793814471393,-3.25662286044109,0.00112746125543003,0.79837266052778
"Zhx2",831.646684643971,0.461666988979179,0.143382737240332,3.21982267785383,0.00128269912142677,0.874658278688452
"Sh3bp4",1429.66925640378,0.322197683076254,0.101612308186327,3.17085290972268,0.00151992084086068,0.902685890357613
"Gja1",1688.79635012526,0.339764026718229,0.106906202401059,3.17815074417857,0.00148217667943168,0.902685890357613
"Aoc2",140.505956377303,-0.689077235098937,0.216030901528778,-3.18971605553913,0.00142412642328424,0.902685890357613
"Pnmal1",120.412070375507,0.674641002329049,0.212482632675226,3.17504067901974,0.0014981549723739,0.902685890357613
"Kctd9",493.107501502969,-0.424028559170075,0.134889399117139,-3.14352767486085,0.00166924630674107,0.931287689497267
"Amigo3",77.8741780652627,-0.75031925023079,0.238545578859814,-3.14539155920274,0.0016586467229297,0.931287689497267
"Xkr4",204.476455867472,-0.0340820062251453,0.260814709441889,-0.130675168966032,0.896032276174396,0.999990412699971
"Rp1",1.98799002920586,0.88984294712359,2.19499188741453,0.405396918424028,0.685185775750245,0.999990412699971
"Sox17",42.8327961594363,0.386344889103984,0.488033193646909,0.791636499593313,0.42857265815365,0.999990412699971
"Mrpl15",1258.99218795252,-0.0672142618061436,0.110693695090987,-0.607209486962157,0.543711897109202,0.999990412699971
"Lypla1",2037.03739994559,0.0698891978997413,0.0979419907681648,0.713577469189632,0.475488493737774,0.999990412699971
"Tcea1",1711.57475526653,0.0535939163253131,0.0936323381381094,0.57238682052627,0.567059942603531,0.999990412699971
"Rgs20",134.277668324006,0.392810182507199,0.249414086504104,1.57493182527497,0.115272181695552,0.999990412699971
"Atp6v1h",2376.20681422719,0.034244178381302,0.17869025654226,0.191639874741594,0.848024305845607,0.999990412699971
"Oprk1",8.13686656407812,0.0650746538943653,0.86865054553348,0.0749146526517172,0.940282618188297,0.999990412699971
"Npbwr1",0.719476767547663,1.7554875228734,2.6066447033922,0.673466361022993,0.500650642626587,0.999990412699971
"Rb1cc1",2004.99496820668,-0.231132065060834,0.118281637448635,-1.95408239221582,0.0506914740713151,0.999990412699971
"St18",756.549050847249,0.292558653207496,0.347893497708229,0.840943148218479,0.400379784486449,0.999990412699971
"Pcmtd1",1094.25881576106,-0.130785460848784,0.137165160134822,-0.953488923282213,0.340342405774885,0.999990412699971
"Sntg1",32.2123661378601,0.16190812291858,0.39743130171316,0.407386439418994,0.683724185120601,0.999990412699971
"Rrs1",1262.31466513757,0.127705104021358,0.158223777616445,0.807117020874903,0.419599066687085,0.999990412699971
"Adhfe1",4.96034538583221,0.632989755299473,0.997854081799714,0.634351020700163,0.525851766562817,0.999990412699971
"2610203C22Rik",2.55873305507866,-0.777335391873618,1.34297211354926,-0.578817224893261,0.562712507347854,0.999990412699971
"3110035E14Rik",124.263406008901,0.627539603073467,0.367295191537722,1.70854293094936,0.0875356475800478,0.999990412699971
"Mybl1",438.75656965778,-0.11045668138431,0.267382255756345,-0.413104007488682,0.679530413424541,0.999990412699971
"Vcpip1",2669.3348795618,-0.191607251270297,0.172763649909264,-1.10907156320748,0.267399311221536,0.999990412699971
"1700034P13Rik",7.36112485917775,0.762475475552643,0.820417638039869,0.929374796688111,0.352694884545705,0.999990412699971
"Sgk3",56.2739048633799,0.252929491721574,0.355009614895155,0.712458145101992,0.4761811208065,0.999990412699971
"Snhg6",178.933954065377,-0.120092104011238,0.19270988613755,-0.623175626420744,0.53316911673802,0.999990412699971
"Snord87",3.3364745418697,-0.986919617911999,1.27702845572039,-0.772825079575273,0.439625908722473,0.999990412699971
"Tcf24",8.52828173389569,0.431759399107857,0.664922931904534,0.649337507237375,0.516120247433727,0.999990412699971
"Ppp1r42",1.24539621947467,0.623906718939308,1.92541281425224,0.32403789687128,0.745909343242955,0.999990412699971
"Cops5",2580.78191855114,0.02122387161645,0.143920365561546,0.147469550495088,0.88276141211948,0.999990412699971
"Cspp1",683.321265699802,-0.164062155481595,0.161932259159308,-1.01315300813652,0.310987082170368,0.999990412699971
"Arfgef1",3439.17189812912,-0.0936963766945293,0.159854607764793,-0.586134976055193,0.557784813832579,0.999990412699971
"Cpa6",0.395205520150671,0.793316260433463,3.84128022927321,0.206523922516208,0.83638168003805,0.999990412699971
"Prex2",550.424292297289,-0.10677070317649,0.324028267662656,-0.329510458907395,0.741769889895715,0.999990412699971
"A830018L16Rik",136.536149455843,0.568590129942486,0.510245639771331,1.11434588681111,0.26513082846123,0.999990412699971
"Sulf1",2954.85632654941,0.106394054782968,0.578701892817415,0.183849501968946,0.85413152100483,0.999990412699971
"Slco5a1",1622.30136977602,0.121701156426457,0.17544831839468,0.693658152668545,0.487896615365466,0.999990412699971
"Prdm14",0.128108605619589,1.1176657900365,4.0804728567969,0.273905948957554,0.784156899757044,0.999990412699971
"Ncoa2",2849.67403380265,-0.0094373094674508,0.155190782615273,-0.0608110179510239,0.951509715506621,0.999990412699971
"Tram1",2360.34066511486,-0.0295887135631676,0.142588249894887,-0.207511583773416,0.835610347016188,0.999990412699971
"Lactb2",527.585696916369,-0.0219985474709388,0.108291662093694,-0.203141655097191,0.839024314372598,0.999990412699971
"Xkr9",0.128108605619589,1.1176657900365,4.0804728567969,0.273905948957554,0.784156899757044,0.999990412699971
"Gm5523",3.33092006965917,-0.191617079614217,1.11206712599761,-0.172307116301384,0.863196090028701,0.999990412699971
"Eya1",279.446095358424,0.458350543377007,0.295589123771292,1.55063399332531,0.120989420946831,0.999990412699971
"Msc",32.9723471911173,-0.244876866322532,0.522415943419886,-0.46873926687516,0.639256015842008,0.999990412699971
"Trpa1",4.59078753209932,0.349438339017104,0.890687551866295,0.392324264872582,0.694818637066686,0.999990412699971
"Kcnb2",82.2978981123788,-0.198122577005405,0.25244967794052,-0.78480027632313,0.432570678087458,0.999990412699971
"Terf1",774.92389256832,-0.0454593967395929,0.137512529410235,-0.330583670699388,0.740958982243756,0.999990412699971
"Sbspon",3.36922777480802,-0.317342773760092,1.2353346158677,-0.256888109248999,0.797265150076064,0.999990412699971
"4930444P10Rik",7.66614321032887,0.63643836974577,0.827470011695007,0.769137685657123,0.441811578300634,0.999990412699971
"Rpl7",17219.1951053219,-0.00604414096380964,0.114216817639231,-0.0529181349011214,0.957797135078969,0.999990412699971
"Rdh10",469.62695897749,0.131003540100043,0.19887132463389,0.658735191416923,0.510065830583709,0.999990412699971
"Stau2",946.317238458714,0.0816370613587425,0.151456232050113,0.539014210598681,0.589877049163008,0.999990412699971
"Ube2w",1268.53336153325,0.0411806087686218,0.118190152682925,0.348426732970718,0.727519728827048,0.999990412699971
"Tceb1",1689.72828614095,0.046559724814574,0.086618347468265,0.537527281175993,0.590903445625147,0.999990412699971
"D030040B21Rik",0.674054684133151,-2.78552340208351,3.18153723773806,-0.87552751828355,0.381286943979556,0.999990412699971
"Tmem70",588.707667734532,0.131189443105503,0.117696425676768,1.11464254204109,0.26500363228442,0.999990412699971
"Ly96",14.7914088084113,0.410578369734613,0.684315977198924,0.599983609056173,0.548517159285357,0.999990412699971
"Jph1",109.707655090179,-0.195828555144719,0.204534326923445,-0.95743613353477,0.33834716779092,0.999990412699971
"Gdap1",1256.703274384,0.122141263026453,0.17605806050942,0.69375558649823,0.487835499743362,0.999990412699971
"Pi15",1.66740683312622,0.298205010437634,1.6151322894806,0.184631941531881,0.853517730922337,0.999990412699971
"Gm16070",0.42747366364877,-0.680712260648785,3.04226408848773,-0.22375186402281,0.822950387232402,0.999990412699971
"Crispld1",86.0330234933016,0.0785215923261389,0.264802316497866,0.296529099007228,0.766826047866574,0.999990412699971
"Defb44-ps",0.176650592948888,-0.805887561605993,4.0804728567969,-0.197498571829393,0.843437398945717,0.999990412699971
"Tfap2b",10.5581475530168,0.188336645327238,0.937291889562987,0.200937026580962,0.840747815096206,0.999990412699971
"Pkhd1",5.21391017117799,0.698267268283924,1.13837711551406,0.613388356782456,0.539619582865274,0.999990412699971
"Il17f",0.598730116058362,-2.63286355280892,3.26789307729125,-0.805676162143987,0.420429597841713,0.999990412699971
"Mcm3",3412.47372328702,0.0375214972622453,0.11436696335361,0.328079859445361,0.742851281791337,0.999990412699971
"6720483E21Rik",2.08364700310155,-0.0548227810444946,1.35389756618755,-0.0404925619290908,0.967700436900564,0.999990412699971
"Paqr8",467.237888928036,-0.0421173285142725,0.137565191610955,-0.306162685640591,0.75948078161442,0.999990412699971
"Efhc1",53.7628429891894,-0.189359825003248,0.275093097072146,-0.688348152020648,0.491233565686947,0.999990412699971
"Tram2",138.471582101836,-0.0417663351859321,0.338961052613421,-0.12321868504924,0.901933929788396,0.999990412699971
"Tmem14a",81.0270519729254,0.361253936109373,0.249250174680452,1.44936282019667,0.147236285996752,0.999990412699971
"Gsta3",2.69209218985712,0.196019176022246,1.24743032530452,0.157138376425468,0.875135793250848,0.999990412699971
"Kcnq5",67.585490326417,-0.130654793821402,0.32791707974179,-0.398438513554349,0.690306973223781,0.999990412699971
