"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Pcmtd1",699.829678178532,-0.146716599666888,0.133868717432777,-1.09597374562554,0.273090264135944,0.999918824051506
"Sntg1",11.3600534340576,-0.660371225552661,0.633819925995837,-1.04189091959377,0.297462254522699,0.999918824051506
"Rrs1",3845.88756747611,0.0713804250319808,0.179456409463904,0.397759128499326,0.690807747450222,0.999918824051506
"Adhfe1",10.2041808576087,0.0406522501139711,0.754966276054815,0.0538464450709047,0.957057505354425,0.999918824051506
"2610203C22Rik",0.193033009176593,1.01943016376348,4.0804728567969,0.249831379729778,0.80271775154677,0.999918824051506
"3110035E14Rik",1.23940057572889,0.816828649707028,2.53984157638602,0.321606141619788,0.747751090506709,0.999918824051506
"Mybl1",703.530633182582,-0.218143094774888,0.202186605490253,-1.07891961609397,0.280623563385128,0.999918824051506
"Vcpip1",2062.99302147916,-0.144388752706255,0.174315581012624,-0.828318110564075,0.407490368970487,0.999918824051506
"1700034P13Rik",7.1523597531807,0.457879217907608,0.796334022185238,0.5749838700237,0.565302205907903,0.999918824051506
"Sgk3",38.1408161110481,0.0871327976171945,0.419868186164015,0.207524171843678,0.83560051713966,0.999918824051506
"Mcmdc2",0.69365963385182,1.62051586372458,2.9316123853787,0.552772894468191,0.580418931319009,0.999918824051506
"Snhg6",426.539847534288,-0.00113521357972763,0.125284949836692,-0.00906105307307363,0.992770424576437,0.999918824051506
"Snord87",14.5946376226744,0.186472422285477,0.666439984256058,0.279803773318965,0.779628056602385,0.999918824051506
"Tcf24",17.0932255088693,0.0721987508946462,0.723644136823947,0.0997710714710195,0.920526075050268,0.999918824051506
"Ppp1r42",1.40170301062195,-0.841065419676922,1.82097035043711,-0.461877602496401,0.644169096516947,0.999918824051506
"Cops5",2321.6245224266,0.00703780083481791,0.0798840550591015,0.0881001950841261,0.929797041329215,0.999918824051506
"Cspp1",691.332332506423,-0.190311148451577,0.116885234268163,-1.62818810813141,0.103485005549177,0.999918824051506
"Arfgef1",3128.10463032117,-0.0533272113325833,0.107031839521293,-0.498236894470775,0.618317080822498,0.999918824051506
"Cpa6",1.36930930481896,-2.67121011006057,3.0918010943373,-0.86396570431162,0.387606730795006,0.999918824051506
"Prex2",1050.16307433558,-0.13170297542189,0.148084324928809,-0.889378234227054,0.373799838562704,0.999918824051506
"A830018L16Rik",111.890179603753,0.224903086101314,0.458750353697245,0.490251580818923,0.623955884997347,0.999918824051506
"Sulf1",1895.48845268608,0.0384914827126982,0.155397286001805,0.247697264881777,0.804368648246899,0.999918824051506
"Slco5a1",438.232384860024,-0.0658526895196502,0.256238392977113,-0.256997746335117,0.79718051282352,0.999918824051506
"Prdm14",0.615020099042857,0.0887474685253404,3.0398836705895,0.0291943633843496,0.976709576686907,0.999918824051506
"Ncoa2",2656.66998271053,-0.0262214409981859,0.120830325758646,-0.217010430399421,0.828200216348471,0.999918824051506
"Tram1",3406.49561206612,-0.0379290811361334,0.0747491209521722,-0.507418423828717,0.611861261252009,0.999918824051506
"Lactb2",861.628084183603,0.00630436944195376,0.129548266084134,0.0486642518075808,0.961186865029207,0.999918824051506
"Gm5523",6.61170603372843,0.18494711169952,0.845006377480489,0.218870669652183,0.826750794751349,0.999918824051506
"Eya1",185.199578457474,0.352180635929595,0.244096573674965,1.44279221386595,0.149079013169769,0.999918824051506
"Msc",1.24033943349836,0.814132426900191,2.14925914556722,0.378796772171152,0.704838784509538,0.999918824051506
"Trpa1",55.0812895392611,-0.0898762414946616,0.788621695334175,-0.113966229976183,0.909264563558461,0.999918824051506
"Kcnb2",21.3776745423708,-0.0375243941407731,0.46624438223872,-0.0804822440124552,0.935853717645442,0.999918824051506
"Terf1",1366.07333645814,-0.0312906042051453,0.102219136667949,-0.30611297673928,0.759518627886357,0.999918824051506
"Sbspon",0.614651435801564,0.0842022103708839,2.59702644603406,0.0324225463700879,0.974135082535045,0.999918824051506
"4930444P10Rik",1.93403346668265,1.13927314070193,1.93158471765289,0.58981267054457,0.555316247059089,0.999918824051506
"Rpl7",31547.8813841891,0.016209217589748,0.0554283366191665,0.292435576790212,0.76995361010407,0.999918824051506
"Rdh10",647.819704012105,0.0873450980222495,0.244966681374908,0.356559094208296,0.721421905209159,0.999918824051506
"Stau2",619.181248985153,-0.0273388287185567,0.120137401579445,-0.227563010012981,0.819985979195399,0.999918824051506
"Ube2w",794.074700292773,-0.0526558172371821,0.171533325018903,-0.306971355165997,0.758865175527546,0.999918824051506
"Tceb1",2182.5141050751,0.0237787827941391,0.0787895581098843,0.301801195038762,0.762803619817089,0.999918824051506
"D030040B21Rik",0.841670263055669,0.801386654435547,2.40235343792822,0.333583993838416,0.738693498128111,0.999918824051506
"Tmem70",791.17300258321,0.153859056719552,0.101516377588521,1.51560822376064,0.129618446363413,0.999918824051506
"Ly96",7.39870007065219,0.220302751341776,0.774694832907769,0.284373590714273,0.776124095468641,0.999918824051506
"Jph1",289.037020751298,-0.151804216194906,0.225732615285482,-0.672495713580956,0.501268168027324,0.999918824051506
"Gdap1",155.356351577811,0.133790250275043,0.235799744076259,0.567389293822875,0.57044972210873,0.999918824051506
"Pi15",0.386066018353187,2.0798547475728,4.02421149865429,0.516835347314202,0.605271102820718,0.999918824051506
"Gm16070",1.72693565900843,-1.14459202483072,1.71146660596981,-0.668778473876289,0.503636800215604,0.999918824051506
"Crispld1",82.5515206024087,0.115811758762491,0.450263233105785,0.25720900630428,0.797017431820406,0.999918824051506
"Tfap2b",4.59254003231911,-0.413811635015422,1.07537656040097,-0.384806262525499,0.700380958934241,0.999918824051506
"Pkhd1",0.196046049273728,-0.90412318787901,4.0804728567969,-0.221573141057169,0.824646193113528,0.999918824051506
"Il17a",0.193033009176593,1.01943016376348,4.0804728567969,0.249831379729778,0.80271775154677,0.999918824051506
"Il17f",4.02126299530055,-0.377802087433058,1.36534537990073,-0.276708071814419,0.782004273389158,0.999918824051506
"Mcm3",10754.5627562484,0.0266131722516197,0.0699524842784141,0.380446420540235,0.703614061838163,0.999918824051506
"6720483E21Rik",1.58868847002153,-0.313780126241004,1.76510069607744,-0.177768966347537,0.858904420378181,0.999918824051506
"Paqr8",148.406402274123,-0.307180358343386,0.244278983575461,-1.25749810256802,0.208573325674836,0.999918824051506
"Efhc1",54.2954436386575,-0.104889180479749,0.311783043179439,-0.336417206690045,0.73655627581732,0.999918824051506
"Tram2",88.0615399931138,0.05441527112535,0.25476778433933,0.213587723685163,0.830868573570866,0.999918824051506
"Tmem14a",57.3071192375633,0.0151150984081681,0.321657077254772,0.0469913441270128,0.962520126295083,0.999918824051506
"Gsta3",1.63888834066677,0.21243419329126,1.77485650027627,0.119690912058633,0.904727999730309,0.999918824051506
"Gm4956",0.148379292445142,-0.90412318787901,4.0804728567969,-0.221573141057169,0.824646193113528,0.999918824051506
"Khdc1c",0.196046049273728,-0.90412318787901,4.0804728567969,-0.221573141057169,0.824646193113528,0.999918824051506
"Kcnq5",108.525526289156,-0.308123350823274,0.221743079997337,-1.3895511455283,0.164665219746304,0.999918824051506
"Rims1",46.984816468992,0.064895577610325,0.340727657073982,0.190461725847615,0.848947332525099,0.999918824051506
"Mir30c-2",0.296925716844694,-1.68555481565504,4.04924661721529,-0.416263807812776,0.677216973022061,0.999918824051506
"Ogfrl1",221.163672992344,-0.0506413158635514,0.20807149779317,-0.243384203990739,0.807707779363581,0.999918824051506
"B3gat2",8.59402113049976,-0.663687654920999,0.812525970201879,-0.816820236227157,0.414031165957842,0.999918824051506
"Smap1",1972.048395282,-0.0520727629864286,0.0835266295100406,-0.623427082977998,0.533003905217345,0.999918824051506
"Sdhaf4",154.429918927638,-0.0484725533170332,0.17640289347125,-0.27478320997571,0.783482798240339,0.999918824051506
"Fam135a",1531.28354808441,-0.0181065308616132,0.110691895605377,-0.163575939887813,0.870064986739932,0.999918824051506
"Col9a1",22.6731885910983,-0.157756234098055,0.767935018776735,-0.205429144707255,0.837236851629708,0.999918824051506
"Col19a1",0.659506683819899,1.54343920947829,2.95810740819021,0.521765776727688,0.601833420648468,0.999918824051506
"Lmbrd1",770.616648876419,-0.0567047503002523,0.108214133912932,-0.524005028269932,0.600275042549013,0.999918824051506
"Adgrb3",144.52184732683,-0.0740039994034675,0.247714215399115,-0.298747487237391,0.765132721102458,0.999918824051506
"Phf3",4603.16540361257,-0.0942683154739808,0.115234105045178,-0.818059162580578,0.413323405829452,0.999918824051506
"Ptp4a1",196.992682333554,-0.266203812365634,0.22338974533011,-1.19165636709177,0.233396013353167,0.999918824051506
"Khdrbs2",7.37094174107296,-0.518936661457525,0.811427234099094,-0.639535672023243,0.52247451523961,0.999918824051506
"Prim2",1730.1141864758,0.0222347188566298,0.0847857659220322,0.262245892513096,0.793131873975127,0.999918824051506
"1700001G17Rik",9.60428136756468,-0.210677995425486,0.695777955399371,-0.302794869815268,0.76204619329944,0.999918824051506
"Rab23",1130.26750408115,-0.0626217692459451,0.126929672034367,-0.493358000869885,0.621759652655121,0.999918824051506
"Bag2",591.320290939861,0.0480503829816276,0.111451352521265,0.431133242393444,0.666371490843469,0.999918824051506
"Zfp451",1850.45007559424,-0.0168650716127084,0.147997299877261,-0.113955265580487,0.90927325525709,0.999918824051506
"Gm15455",0.852171029755199,1.99393527994291,2.36269236718446,0.843925052468433,0.398711287789459,0.999918824051506
"Bend6",198.455286404155,0.109985509004461,0.169824890201573,0.647640689618079,0.517217373430545,0.999918824051506
"Dst",3398.91178730051,-0.243857438933568,0.265164455273764,-0.919646031297073,0.357757763693001,0.999918824051506
"Ccdc115",617.760050568978,-0.0128347945381013,0.129881203143561,-0.0988194921778993,0.921281591724272,0.999918824051506
"Imp4",1601.78673533518,-0.0384843965735458,0.0819350727638711,-0.469693810908719,0.638573790298411,0.999918824051506
"Ptpn18",10.756719145093,-0.0753075851973589,0.632265766547672,-0.119107484829611,0.905190200923051,0.999918824051506
"Cfc1",4.57393685932498,-0.455158832509288,1.22646441197601,-0.371114586012293,0.710552187498449,0.999918824051506
"Amer3",4.05636112235497,0.570003759668924,1.04518721350767,0.545360440983561,0.585505642225806,0.999918824051506
"Arhgef4",83.5244349321906,-0.112492334941766,0.251674461385132,-0.44697556646251,0.654892701609346,0.999918824051506
"Fam168b",8322.54862893719,0.0203087671796032,0.103558068195319,0.196109946173379,0.84452411149956,0.999918824051506
"Plekhb2",625.920125236477,-0.000101970856890437,0.160823372810373,-0.000634054957985932,0.99949409737222,0.999918824051506
"Hs6st1",1731.68005291729,0.140853296921414,0.466679217587816,0.301820375995015,0.762788997020851,0.999918824051506
"Uggt1",4115.79408755491,-0.0792461331736301,0.081967272030912,-0.966802129803031,0.333642959560709,0.999918824051506
"Neurl3",1.63267361275979,-4.13500815403973,2.67594215227897,-1.54525319260662,0.122285032523534,0.999918824051506
"Arid5a",111.844051862064,-0.645208137495624,0.230703728157708,-2.79669575627561,0.00516281245453896,0.999918824051506
"Kansl3",1998.59136602428,-0.0547407382824903,0.0755922017515891,-0.724158537707093,0.46896841008954,0.999918824051506
"Fer1l5",0.807482913691273,0.742557964730072,2.81064396883724,0.264194957797257,0.791629696177695,0.999918824051506
"Lman2l",839.816667840404,-0.0256337687002073,0.0969681913287507,-0.264352344299187,0.79150842939419,0.999918824051506
"Cnnm4",291.8549992898,-0.574278608583035,0.182640080406203,-3.14431863644498,0.0016647406580467,0.999918824051506
"Cnnm3",748.176089506779,-0.219157672781708,0.113114630921146,-1.93748298515412,0.0526863312792955,0.999918824051506
"Ankrd23",55.3039475269845,-0.228934075977362,0.419123440404909,-0.546221122245494,0.584913948540369,0.999918824051506
"Ankrd39",102.979624097644,-0.0870320416863788,0.240825344507207,-0.361390707711722,0.717807393471579,0.999918824051506
"Sema4c",1221.40177733615,0.0286028575746036,0.110127789239594,0.259724251000583,0.795076484825123,0.999918824051506
"Fam178b",15.2575220279202,-0.298129941231954,0.593741211652206,-0.502121017340782,0.615582396885391,0.999918824051506
"Cox5b",2004.39671256655,0.00990646104426073,0.0794624483982916,0.124668459680557,0.900786028080155,0.999918824051506
"Actr1b",2395.45686742758,0.0436503656987862,0.0767175979246369,0.568974614425048,0.56937336760761,0.999918824051506
"4933424G06Rik",1.25563383112383,-1.53374456071895,2.08337669774957,-0.736182065574446,0.461619905124818,0.999918824051506
"Zap70",2.49684951999688,-0.0938818770858395,1.45353304909188,-0.064588746120698,0.948501445294857,0.999918824051506
"Tmem131",4378.96599087903,-0.064151348016758,0.0880781148543281,-0.728346061026142,0.466401772871122,0.999918824051506
"Cnga3",6.94044257184164,0.492118378400773,1.18106540331106,0.416673265528856,0.676917411665138,0.999918824051506
"Inpp4a",319.154093272566,-0.169957231423857,0.134597938024846,-1.26270308385024,0.206695905354762,0.999918824051506
"Coa5",4277.26488295089,-0.0138318250220726,0.0677101822901885,-0.204279837304129,0.838134825253014,0.999918824051506
"Unc50",664.384181734861,-0.0441720936857706,0.101064817074158,-0.437066973102603,0.66206277830366,0.999918824051506
"Mgat4a",347.777222221555,-0.324906710303997,0.199727195601075,-1.62675247767935,0.103789678339746,0.999918824051506
"4930594C11Rik",1.73292733987023,-3.09253551729813,2.00496299415552,-1.54244019780559,0.122966659637523,0.999918824051506
"2010300C02Rik",29.5943222712754,0.387229356740874,0.435593970578232,0.888968587482613,0.374019962151965,0.999918824051506
"Tsga10",122.282596751881,0.113187453223475,0.275555847934951,0.410760483116998,0.681248172035781,0.999918824051506
"Lipt1",133.628184439693,0.0363642922504447,0.273539891378844,0.132939631097832,0.894241123968193,0.999918824051506
"Mitd1",288.779662780454,0.0646220741189914,0.145105958139248,0.445344043398813,0.656071143631884,0.999918824051506
"Mrpl30",1315.94753322892,0.0735438412885225,0.0875423063684456,0.840094856297173,0.400855203888121,0.999918824051506
"Txndc9",2140.49435817497,-0.0326730755731195,0.0778079348002347,-0.419919583484704,0.674544200991123,0.999918824051506
"Eif5b",6067.48288160243,-0.0412073397809766,0.101006610327671,-0.407966762247519,0.683298077016393,0.999918824051506
"Rev1",3026.75452126989,0.0106087422990733,0.0914336904436836,0.116026622655109,0.907631442458427,0.999918824051506
"Aff3",787.360903692081,0.029249942848455,0.186019723103933,0.157241083689349,0.875054850899877,0.999918824051506
"Lonrf2",134.734858327378,0.0358275732162283,0.249238464991996,0.143748169919835,0.885699332079286,0.999918824051506
"Chst10",410.611098518942,0.0832862991783762,0.182719547485958,0.455814937834042,0.648523061434135,0.999918824051506
"Pdcl3",1625.63026587704,0.0238217825489553,0.137030847796901,0.173842480959196,0.861989257691181,0.999918824051506
"Npas2",16.6420120016774,0.382897605761198,0.990603880029813,0.386529483156955,0.699104571605457,0.999918824051506
"Rpl31",10754.1958875714,0.0756672266006925,0.0696553995305211,1.08630812701802,0.277342692643615,0.999918824051506
"Tbc1d8",240.511076503747,-0.245126926586424,0.170573937621756,-1.43707139557268,0.150697707998758,0.999918824051506
"Cnot11",1766.39658971735,-0.172192143822358,0.101687780759475,-1.69334154542765,0.0903904744583859,0.999918824051506
"Snord89",2.8695969897628,0.938742316210204,1.36467453270565,0.687887326767226,0.491523737887677,0.999918824051506
"Rnf149",1340.60202927136,-0.0583785235674491,0.0911879850927498,-0.640199731445659,0.522042757373625,0.999918824051506
"Creg2",42.8783759537024,-0.152269553581248,0.386629454332501,-0.393838472146762,0.693700298528233,0.999918824051506
"Rfx8",4.29324666463077,0.392782248377468,1.17327993747093,0.334772832836579,0.737796455425334,0.999918824051506
"Map4k4",8831.44199627582,0.01019304101793,0.175084595309279,0.0582178060835359,0.953575137573414,0.999918824051506
"Gm16894",0.389079058450322,0.0576574915498476,4.0804728567969,0.0141301004989671,0.988726186124988,0.999918824051506
"Il1r2",2.29101856092346,-1.23467058968217,1.49697549214817,-0.824776755637069,0.409498345581535,0.999918824051506
"Il1r1",21.6913059348246,0.564583281052706,0.530383466504878,1.06448129835795,0.287110722024703,0.999918824051506
"Il1rl2",0.503103869576658,-0.89905936267049,3.21651267422147,-0.279513701244189,0.779850624800999,0.999918824051506
"Il1rl1",0.942307726929786,2.19409944525684,2.71103600168852,0.809321397388409,0.418330301491265,0.999918824051506
"Il18rap",1.0453711708862,2.33966419534335,2.268099515075,1.03155270736257,0.302281704827619,0.999918824051506
"Slc9a2",2.07348490187557,1.56877799830741,1.65211123061009,0.949559550980169,0.342336099563018,0.999918824051506
"Mfsd9",45.5140070560642,-0.431073047535322,0.458962536498001,-0.939233626396868,0.3476108079277,0.999918824051506
"Pantr1",29.6549801993464,0.539953510629521,0.831737438325796,0.649187454777066,0.516217219477704,0.999918824051506
"Pou3f3",188.274598086732,0.797929982343764,1.50708816137821,0.529451430110145,0.596492329014293,0.999918824051506
"2900092D14Rik",34.3269450914647,0.596647064594533,1.78367482171462,0.33450439358727,0.737998976058342,0.999918824051506
"Pantr2",0.61444990451468,0.0885200267413938,3.72042587461176,0.0237929822350327,0.981017737831536,0.999918824051506
"Mrps9",1879.27550049557,0.00577710828323374,0.0979204252772999,0.0589979901218117,0.952953708975542,0.999918824051506
"Gpr45",3.35471236603753,-0.244392944033825,1.18359443119088,-0.206483688663462,0.836413104778208,0.999918824051506
"Tgfbrap1",881.838205084097,-0.169063458434589,0.185802997961549,-0.909907053650318,0.362871529538507,0.999918824051506
"AI597479",1137.42088627964,-0.0743760451971233,0.093136721164479,-0.798568430015649,0.424540699481304,0.999918824051506
"Fhl2",35.9846922232151,0.44388046236098,0.39030568308916,1.13726364127673,0.255428089327771,0.999918824051506
"Nck2",953.242597861264,-0.0946324454494936,0.179399442836044,-0.527495760039677,0.597849360039818,0.999918824051506
"1500015O10Rik",0.389079058450322,0.0576574915498476,4.0804728567969,0.0141301004989671,0.988726186124988,0.999918824051506
"Uxs1",454.984360528542,-0.170579559818434,0.133186618906419,-1.28075598899532,0.200279387088657,0.999918824051506
"Tpp2",4199.49415993476,-0.0741006636290738,0.0864706003203122,-0.85694633036643,0.391474546258494,0.999918824051506
"Tex30",838.508029058363,-0.137625395313061,0.165977037968862,-0.829183343655525,0.407000668610287,0.999918824051506
"Kdelc1",1809.54438710278,0.0900862113122174,0.0820466554277827,1.0979876125665,0.272209898443619,0.999918824051506
"Bivm",1023.24237807299,0.0604240894637889,0.0969090033917392,0.623513681381431,0.532947014489776,0.999918824051506
"Ercc5",3161.4588010559,-0.0693005499511932,0.0784698797389325,-0.883148415439842,0.377156088314099,0.999918824051506
"Gulp1",604.100394564164,-0.0411533448683213,0.129200871381032,-0.318522192833777,0.75008886312917,0.999918824051506
"Col3a1",298.073836957102,0.215385007032938,0.327231466824217,0.658203836945298,0.510407159625342,0.999918824051506
"Col5a2",53.3903028959998,-0.0725337549902738,0.342262720047388,-0.211924205418081,0.832166166278627,0.999918824051506
"Wdr75",3847.07449509519,-0.00880635571316065,0.095014362448191,-0.0926844688134653,0.926154235985145,0.999918824051506
"Slc40a1",53.9156351399845,0.252726118011764,0.296481768642197,0.852417061491429,0.39398265391358,0.999918824051506
"Dnah7b",18.7385834711461,0.204961946973351,0.479489754482784,0.427458449439528,0.66904544281899,0.999918824051506
"Slc39a10",4163.63235457271,-0.0405363829017947,0.272460272216652,-0.148779058950515,0.881727975249476,0.999918824051506
"Tmeff2",32.1522126897047,-0.46917859806257,0.371661093934108,-1.26238286901709,0.2068110504914,0.999918824051506
"Sdpr",1.61854906200786,0.0663667842804097,1.53171886551133,0.0433283063718448,0.965439827183107,0.999918824051506
"Nabp1",259.523763099973,-0.186757262713098,0.172950284524043,-1.07983206403535,0.280216970019521,0.999918824051506
"Myo1b",2171.96543777149,0.0418057882776677,0.0899364004024248,0.464837241546311,0.642048016016709,0.999918824051506
"Stat4",16.7121252473096,0.405936373501524,0.540586876336591,0.750917921375456,0.452702054115024,0.999918824051506
"Stat1",302.148366254019,-0.111879825417208,0.136664858108624,-0.818643702306289,0.412989725361244,0.999918824051506
"Gls",3598.20944358522,-0.158370560265804,0.113976191445598,-1.3895056349676,0.16467904861686,0.999918824051506
"Nab1",1189.81108800209,-0.0171195625414649,0.20075652834957,-0.0852752469979721,0.932042569872288,0.999918824051506
"Tmem194b",373.946199017363,-0.119567711043298,0.173007211752088,-0.69111402832521,0.489493885137431,0.999918824051506
"Mfsd6",40.6542699602881,0.185629292002373,0.333215526985945,0.557084760369532,0.577469519274136,0.999918824051506
"Inpp1",95.8462254072549,0.0497608046833625,0.250409754795877,0.198717516911133,0.842483720776385,0.999918824051506
"Hibch",494.961621165069,0.000989593655594247,0.123556326494174,0.00800925119476506,0.993609610450074,0.999918824051506
"1700019D03Rik",33.488771290454,-0.0710134187556531,0.406928646007384,-0.174510739050709,0.86146409172062,0.999918824051506
"Mstn",0.158678527857788,1.01943016376348,4.0804728567969,0.249831379729778,0.80271775154677,0.999918824051506
"1700019A02Rik",1.0457398341275,2.34508128435998,2.60370792591932,0.900669871998784,0.367763872042213,0.999918824051506
"Pms1",653.061756047397,-0.0686067045432592,0.127538255939268,-0.537930396162301,0.590625102577403,0.999918824051506
"Ormdl1",1197.89172821499,-0.0980307532369727,0.101507931118351,-0.96574476651165,0.33417191282635,0.999918824051506
"Osgepl1",428.953646687514,-0.160489796053267,0.132948322294737,-1.20715924265274,0.227370823288908,0.999918824051506
"Asnsd1",3632.15565770213,0.00119343192375325,0.0687962297984264,0.0173473448654092,0.986159515534809,0.999918824051506
"Dnah7a",2.51594388003981,-0.209349214059174,1.48833670652027,-0.140659847427019,0.888138666756515,0.999918824051506
"Stk17b",296.327389222946,-0.194755459089387,0.188455194752744,-1.03343109933854,0.301402198947674,0.999918824051506
"Hecw2",124.762419379238,0.227413724537473,0.309313303698674,0.735221284756036,0.462204738196331,0.999918824051506
"Ccdc150",64.6140619465769,0.328447762212649,0.322459074955767,1.01857192965558,0.308406236246784,0.999918824051506
"Gtf3c3",1215.50351178059,-0.117299023921493,0.0994482784393226,-1.1794977827903,0.238200019061617,0.999918824051506
"Pgap1",849.055984626994,0.0343027601540453,0.165686468130657,0.207034168457227,0.835983173981328,0.999918824051506
"Ankrd44",216.714933537302,-0.0950708661947169,0.227488238115668,-0.417915523818764,0.676008882043682,0.999918824051506
"Sf3b1",11204.2848356874,0.0910818337151886,0.0760330424612388,1.19792435981529,0.230946465385589,0.999918824051506
"Coq10b",536.066637234468,-0.147608936952466,0.200871198160008,-0.734843712312032,0.462434681946056,0.999918824051506
"Hspd1",27474.5848428307,0.0051497266809414,0.1140772452622,0.0451424529853,0.963993763305991,0.999918824051506
"Hspe1",3992.87335940225,0.00915131883046745,0.0764383393056813,0.119721580997081,0.904703704155672,0.999918824051506
"Mob4",1969.02692561663,-0.144469115686333,0.105375497715659,-1.37099343602782,0.17037700224488,0.999918824051506
"Rftn2",122.727215677112,-0.009585195454413,0.309140655768092,-0.0310059362156607,0.975264805534844,0.999918824051506
"Mars2",600.679897864264,0.25627070228143,0.139362908024745,1.83887309696441,0.0659338536466774,0.999918824051506
"Boll",2.39216194794957,1.30995047716449,1.96510012435752,0.666607497973048,0.505022878481743,0.999918824051506
"Plcl1",9.75838675264488,-0.816972520023936,0.678764119005009,-1.20361771806902,0.228737368071479,0.999918824051506
"Satb2",177.176971984178,-0.025070886992011,0.192602554656924,-0.130169026245102,0.896432699524138,0.999918824051506
"9130024F11Rik",7.39840647915334,0.0100425626404916,0.877975509668998,0.0114383175041838,0.990873742068107,0.999918824051506
"4930558J18Rik",43.5340032134457,-0.00786823631943016,0.31967370666781,-0.0246133358963003,0.980363382015725,0.999918824051506
"1700066M21Rik",228.817593909398,-0.372635599652579,0.15846785163974,-2.35149019688692,0.0186983823224625,0.999918824051506
"Tyw5",316.640743735254,0.178037228320268,0.169627117920074,1.04957998758286,0.293911262040791,0.999918824051506
"9430016H08Rik",667.435021720592,-0.0498388762961792,0.128201869474916,-0.388753116474098,0.697458785622924,0.999918824051506
"Spats2l",143.263006639626,0.22679711699499,0.193751138046249,1.17055888952174,0.241776130091534,0.999918824051506
"Kctd18",332.109813561635,0.0224932352614413,0.136695758284356,0.164549621317807,0.869298486901795,0.999918824051506
"Sgol2a",1317.0111560792,-0.1057906141535,0.17766027981417,-0.59546576344558,0.551532177724199,0.999918824051506
"Aox1",6.62545589412732,0.661590790151924,0.896308445125556,0.73812847993332,0.460436378653372,0.999918824051506
"Aox3",0.30722495225734,0.0576574915498479,4.0804728567969,0.0141301004989672,0.988726186124988,0.999918824051506
"Aox4",2.61164605693828,-0.284888776846454,1.23554293015535,-0.230577805022633,0.817642812037718,0.999918824051506
"Bzw1",14362.9087651066,-0.0147599408454609,0.0585700465518662,-0.252004936215824,0.801037248365,0.999918824051506
"Clk1",1299.92091929519,0.106882544956087,0.213415670526039,0.500818635729219,0.616498768960061,0.999918824051506
"Ppil3",829.020522360365,0.0550977442157858,0.0952217282434201,0.578625753094259,0.562841723926332,0.999918824051506
"Nif3l1",1405.4182195144,-0.0125391819927308,0.0786277552833977,-0.159475263506326,0.873294445756849,0.999918824051506
"Orc2",3485.20177676477,-0.0798448185089606,0.0787002894067138,-1.01454288301701,0.310323777890256,0.999918824051506
